,name,sid,race,college,psat,gpa,honors,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9
2317,Zahra Meinshausen,2318,aa,Institute of Banana Harvesting,60,1.0136410359636043,3,,,,,,,,,,
2318,Vidhur Ashktorab,2319,aa,Institute of Banana Harvesting,60,1.5672198147700618,3,,,,,,,,,,
2319,Jonathan Velez,2320,aa,Whale University,163.0,2.4160432716315934,1,,,,,,,,,,
2320,Elena Meinshausen,2321,latino,Starfish University,170.0,2.1052070585128884,1,,,,,,,,,,
2321,Nathan Gee,2322,latino,Cranberry Lemon University,240,3.7333498174903985,9,,,,,,,,,,
2322,Matt Brock,2323,latino,Cappybara Community College,132.0,1.668233669914378,6,,,,,,,,,,
2323,Jonathan Ghani,2324,aa,Cranberry Lemon University,230.0,3.8779389574075975,2,,,,,,,,,,
2324,Matt Lin,2325,white,Whale University,162.0,2.420608001435962,1,,,,,,,,,,
2325,Michelangelo Velez,2326,other,Aardvark University,79.0,1.4213144483304,6,,,,,,,,,,
2326,Sophia Ghani,2327,white,Cappybara Community College,60,1.2949596851717047,0,,,,,,,,,,
2327,Nick Mader,2328,white,Starfish University,131.0,1.3659836273276325,9,,,,,,,,,,
2328,Sam Velez,2329,other,Starfish University,110.0,1.1305002790228451,2,,,,,,,,,,
2329,Nathan Rowe,2330,other,Cappybara Community College,106.0,2.1033342250569067,6,,,,,,,,,,
2330,Paul Jacobs,2331,other,Starfish University,154.0,2.3580599393083816,9,,,,,,,,,,
2331,Tom Auerbach,2332,latino,Mount Yo-yo College,60,1.3914422086366276,7,,,,,,,,,,
2332,Rayid Brown,2333,aa,Aardvark University,127.0,2.289883139124983,0,,,,,,,,,,
2333,Nick Alice,2334,other,Mount Yo-yo College,115.0,2.5359741902274386,8,,,,,,,,,,
2334,Matt Meinshausen,2335,latino,Cappybara Community College,109.0,2.088367276495557,1,,,,,,,,,,
2335,Varoon Ghani,2336,aa,Starfish University,201.0,3.2472550923088845,5,,,,,,,,,,
2336,Vidhur Bashyakarla,2337,other,Aardvark University,60,1.2484938783695436,2,,,,,,,,,,
2337,Sophia Alice,2338,latino,Whale University,131.0,2.078762797911505,6,,,,,,,,,,
2338,Jonathan Eneva,2339,aa,Starfish University,189.0,3.8070836389961693,3,,,,,,,,,,
2339,Matt Mader,2340,white,Aardvark University,127.0,1.7838872678959903,2,,,,,,,,,,
2340,Edward Leiby,2341,white,Aardvark University,146.0,3.0783197041651515,6,,,,,,,,,,
2341,Vidhur Leiby,2342,white,Whale University,173.0,2.601723375580968,6,,,,,,,,,,
2342,Nathan Brown,2343,other,Cranberry Lemon University,240,3.438511741259584,6,,,,,,,,,,
2343,Matt Brown,2344,latino,Whale University,178.0,2.176808168177479,9,,,,,,,,,,
2344,Nihar Brock,2345,aa,Starfish University,199.0,2.7625975465323496,8,,,,,,,,,,
2345,Jonathan Leiby,2346,aa,Aardvark University,107.0,2.0908512539593183,8,,,,,,,,,,
2346,Varoon Bashyakarla,2347,white,Aardvark University,168.0,2.806856489984712,6,,,,,,,,,,
2347,Sam D'Agnostino,2348,aa,Whale University,185.0,3.371129073837864,8,,,,,,,,,,
2348,Tom Velez,2349,aa,Cappybara Community College,108.0,2.4381347264140207,9,,,,,,,,,,
2349,Zahra Auerbach,2350,latino,Mount Yo-yo College,128.0,2.4296713763797277,0,,,,,,,,,,
2350,Kayla D'Agnostino,2351,white,Mount Yo-yo College,91.0,1.2026611802810772,7,,,,,,,,,,
2351,Nick Adhikari,2352,aa,Cranberry Lemon University,177.0,3.547911257502805,8,,,,,,,,,,
2352,Allen Brown,2353,white,Cranberry Lemon University,240,3.9885194617369724,2,,,,,,,,,,
2353,Andrea D'Agnostino,2354,other,Aardvark University,132.0,2.1879779569462565,0,,,,,,,,,,
2354,Nick Lin,2355,white,Starfish University,226.0,3.0497367100318993,7,,,,,,,,,,
2355,Allen Gee,2356,aa,Aardvark University,100.0,1.266585888605224,4,,,,,,,,,,
2356,Vidhur D'Agnostino,2357,white,Aardvark University,154.0,1.79519965792375,3,,,,,,,,,,
2357,Rayid Shah,2358,white,Starfish University,212.0,3.909999424593332,0,,,,,,,,,,
2358,Jonathan McFowland,2359,other,Aardvark University,78.0,1.912997891360829,6,,,,,,,,,,
2359,Paul Velez,2360,white,Cappybara Community College,67.0,1.85426651461616,6,,,,,,,,,,
2360,Kayla Ashktorab,2361,white,Cranberry Lemon University,232.0,3.8830143190400066,4,,,,,,,,,,
2361,Edward McFowland,2362,latino,Starfish University,186.0,3.539038873333385,5,,,,,,,,,,
2362,Nick Lin,2363,aa,Starfish University,195.0,2.8031791908993955,1,,,,,,,,,,
2363,Matt Leiby,2364,latino,Whale University,193.0,2.613570796723981,2,,,,,,,,,,
2364,Sam Plagge,2365,other,Cappybara Community College,68.0,1.336657496273831,9,,,,,,,,,,
2365,Chris Meinshausen,2366,other,Starfish University,165.0,2.156890735395687,7,,,,,,,,,,
2366,Juan-Pablo Auerbach,2367,white,Mount Yo-yo College,112.0,1.3174219910096283,0,,,,,,,,,,
2367,Kayla Adhikari,2368,other,Mount Yo-yo College,95.0,1.0325519172645743,7,,,,,,,,,,
2368,Vidhur Brock,2369,white,Institute of Banana Harvesting,60,1.153001150105538,9,,,,,,,,,,
2369,John Leiby,2370,latino,Cranberry Lemon University,238.0,3.700330558346948,3,,,,,,,,,,
2370,Zahra Mader,2371,other,Whale University,200.0,3.15974370144446,9,,,,,,,,,,
2371,Tom Ashktorab,2372,latino,Starfish University,219.0,3.405052015571643,3,,,,,,,,,,
2372,Andrea Meinshausen,2373,latino,Institute of Banana Harvesting,78.0,1.656253583275337,2,,,,,,,,,,
2373,John Velez,2374,aa,Starfish University,199.0,3.2830725969198777,2,,,,,,,,,,
2374,John McFowland,2375,other,Cranberry Lemon University,133.0,2.1627230076053237,5,,,,,,,,,,
2375,Rayid Mader,2376,latino,Mount Yo-yo College,60,1.2564475901664784,3,,,,,,,,,,
2376,Jonathan Eneva,2377,other,Cappybara Community College,96.0,1.0895359977182257,2,,,,,,,,,,
2377,Juan-Pablo Brown,2378,other,Aardvark University,174.0,2.3593332253240393,8,,,,,,,,,,
2378,Zahra Bashyakarla,2379,other,Cranberry Lemon University,240.0,3.4014189414340708,4,,,,,,,,,,
2379,Nick Ashktorab,2380,aa,Whale University,167.0,2.14362483401875,9,,,,,,,,,,
2380,John Ashktorab,2381,aa,Starfish University,128.0,1.7409133756686948,3,,,,,,,,,,
2381,John Su,2382,white,Cappybara Community College,111.0,2.650634614680325,2,,,,,,,,,,
2382,Paul Alice,2383,latino,Starfish University,171.0,2.2635637031819105,9,,,,,,,,,,
2383,Elena Brown,2384,white,Mount Yo-yo College,64.0,1.01573179389831,5,,,,,,,,,,
2384,Zahra Vohra,2385,other,Cappybara Community College,103.0,2.295217064564263,4,,,,,,,,,,
2385,Nick Su,2386,aa,Mount Yo-yo College,130.0,1.4203020615189383,6,,,,,,,,,,
2386,Kayla Eneva,2387,latino,Cranberry Lemon University,217.0,2.9933918241288455,4,,,,,,,,,,
2387,Paul Su,2388,other,Cappybara Community College,132.0,1.498037615892085,9,,,,,,,,,,
2388,Jonathan Brown,2389,white,Cranberry Lemon University,192.0,3.593454936595085,7,,,,,,,,,,
2389,Rayid Shah,2390,white,Cranberry Lemon University,215.0,3.9231194254198547,9,,,,,,,,,,
2390,Varoon Gee,2391,other,Cappybara Community College,90.0,1.9962338120210568,4,,,,,,,,,,
2391,Michelangelo Lin,2392,other,Cappybara Community College,64.0,1.8725111865165238,3,,,,,,,,,,
2392,Kayla Eneva,2393,latino,Mount Yo-yo College,84.0,2.0351274109933186,7,,,,,,,,,,
2393,Tom Vohra,2394,white,Whale University,153.0,3.222692138489225,9,,,,,,,,,,
2394,Allen Mader,2395,other,Cappybara Community College,122.0,1.6605801796734845,7,,,,,,,,,,
2395,Rayid Alice,2396,white,Cappybara Community College,141.0,1.8944462813642362,5,,,,,,,,,,
2396,Varoon Brock,2397,aa,Whale University,146.0,2.4717849034323347,9,,,,,,,,,,
2397,Zahra Brock,2398,aa,Cappybara Community College,138.0,1.8631045673565794,2,,,,,,,,,,
2398,Rayid Meinshausen,2399,latino,Whale University,203.0,3.4631538168400806,9,,,,,,,,,,
2399,Kayla Rowe,2400,aa,Aardvark University,173.0,3.6115575161463704,10,,,,,,,,,,
2400,Juan-Pablo Mader,2401,aa,Aardvark University,136.0,1.5632238256881497,7,,,,,,,,,,
2401,Zahra Velez,2402,latino,Cappybara Community College,113.0,1.1826822511738704,8,,,,,,,,,,
2402,Sam Gee,2403,aa,Aardvark University,168.0,2.4155640273768695,4,,,,,,,,,,
2403,Andrea Bashyakarla,2404,aa,Cappybara Community College,145.0,2.0349557482261558,4,,,,,,,,,,
2404,Zahra Mader,2405,white,Cranberry Lemon University,166.0,2.3916343155209487,2,,,,,,,,,,
2405,Zahra Mader,2406,other,Whale University,143.0,2.764403060840093,10,,,,,,,,,,
2406,Kayla Alice,2407,other,Whale University,166.0,3.3912735180201623,8,,,,,,,,,,
2407,Rayid Vohra,2408,latino,Mount Yo-yo College,128.0,2.8046880059976287,6,,,,,,,,,,
2408,Michelangelo Su,2409,latino,Whale University,113.0,2.2276277361346706,4,,,,,,,,,,
2409,Chris Rowe,2410,white,Whale University,78.0,1.947002674848844,1,,,,,,,,,,
2410,Allen Su,2411,other,Institute of Banana Harvesting,162.0,2.121176720285395,9,,,,,,,,,,
2411,Elena Ghani,2412,other,Institute of Banana Harvesting,205.0,3.527915383746939,4,,,,,,,,,,
2412,Michelangelo Brown,2413,latino,Cranberry Lemon University,183.0,3.337827524397029,8,,,,,,,,,,
2413,Matt Adhikari,2414,other,Starfish University,129.0,1.5458695540243355,1,,,,,,,,,,
2414,Nick Alice,2415,aa,Cappybara Community College,86.0,1.8318940059281643,10,,,,,,,,,,
2415,Tom Ghani,2416,other,Institute of Banana Harvesting,225.0,3.3245755398435994,0,,,,,,,,,,
2416,Nick Mader,2417,white,Cranberry Lemon University,216.0,3.8193247130658703,5,,,,,,,,,,
2417,Vidhur Shah,2418,latino,Institute of Banana Harvesting,60,1.2054271069007354,1,,,,,,,,,,
2418,Kayla Adhikari,2419,aa,Cappybara Community College,128.0,2.152689305249257,10,,,,,,,,,,
2419,Elena Mader,2420,latino,Mount Yo-yo College,113.0,1.9110406769825832,0,,,,,,,,,,
2420,Edward Auerbach,2421,aa,Starfish University,202.0,3.5192706968379897,5,,,,,,,,,,
2421,Sam Shah,2422,white,Whale University,143.0,2.52982761217558,5,,,,,,,,,,
2422,Chris Ashktorab,2423,white,Cappybara Community College,113.0,2.645604689207568,7,,,,,,,,,,
2423,Vidhur McFowland,2424,other,Mount Yo-yo College,60,1.4263791184096855,2,,,,,,,,,,
2424,Sam Shah,2425,white,Aardvark University,139.0,1.9336073139486611,6,,,,,,,,,,
2425,Allen Su,2426,white,Aardvark University,135.0,1.4473555365296737,9,,,,,,,,,,
2426,Juan-Pablo Leiby,2427,latino,Starfish University,229.0,3.692977613457783,9,,,,,,,,,,
2427,Juan-Pablo Plagge,2428,white,Whale University,138.0,3.0813709356583385,6,,,,,,,,,,
2428,Chris Eneva,2429,other,Starfish University,181.0,2.374162099508167,10,,,,,,,,,,
2429,Edward Bashyakarla,2430,white,Mount Yo-yo College,72.0,1.495596858383306,1,,,,,,,,,,
2430,Juan-Pablo Lin,2431,white,Mount Yo-yo College,76.0,1.304702823850938,0,,,,,,,,,,
2431,Andrea Adhikari,2432,white,Cappybara Community College,98.0,1.4381558738973474,3,,,,,,,,,,
2432,Tom Bashyakarla,2433,latino,Institute of Banana Harvesting,60,1.3256348275239418,0,,,,,,,,,,
2433,Michelangelo Eneva,2434,white,Aardvark University,103.0,2.3177114432242947,9,,,,,,,,,,
2434,Tom Jacobs,2435,aa,Starfish University,207.0,3.8707370479847327,1,,,,,,,,,,
2435,Nathan Shah,2436,white,Starfish University,191.0,3.464686933935646,8,,,,,,,,,,
2436,Rayid Ghani,2437,other,Cappybara Community College,119.0,2.317760427544558,4,,,,,,,,,,
2437,Juan-Pablo Ghani,2438,latino,Aardvark University,113.0,1.9702902682042507,3,,,,,,,,,,
2438,Andrea Brown,2439,aa,Aardvark University,155.0,2.6916061671802627,6,,,,,,,,,,
2439,Kayla Plagge,2440,white,Cranberry Lemon University,199.0,2.583156972908363,8,,,,,,,,,,
2440,Andrea D'Agnostino,2441,white,Whale University,120.0,2.6923500765609383,3,,,,,,,,,,
2441,Sophia Lin,2442,white,Aardvark University,167.0,2.013353575440843,1,,,,,,,,,,
2442,Rayid Shah,2443,latino,Cappybara Community College,110.0,2.1323591134529627,8,,,,,,,,,,
2443,Jonathan Eneva,2444,other,Aardvark University,105.0,2.486275003852031,2,,,,,,,,,,
2444,Zahra Bashyakarla,2445,aa,Cappybara Community College,123.0,1.6994146265071786,1,,,,,,,,,,
2445,Zahra Lin,2446,latino,Institute of Banana Harvesting,60,1.1935415738738913,6,,,,,,,,,,
2446,Matt Brown,2447,other,Mount Yo-yo College,60,1.4493982283264217,8,,,,,,,,,,
2447,Varoon Leiby,2448,white,Cappybara Community College,144.0,1.9920892767892013,7,,,,,,,,,,
2448,Rayid Bashyakarla,2449,other,Aardvark University,117.0,2.690192099338327,2,,,,,,,,,,
2449,Jonathan Brock,2450,aa,Whale University,123.0,2.6517570027244677,1,,,,,,,,,,
2450,Paul Shah,2451,aa,Cranberry Lemon University,240.0,3.6237273911069483,2,,,,,,,,,,
2451,Rayid Lin,2452,white,Institute of Banana Harvesting,227.0,3.9552090140052583,3,,,,,,,,,,
2452,Sophia Meinshausen,2453,other,Starfish University,164.0,3.316985536189134,9,,,,,,,,,,
2453,Zahra Gee,2454,latino,Whale University,184.0,2.6297454931228,9,,,,,,,,,,
2454,Chris McFowland,2455,other,Aardvark University,154.0,3.3039103330628636,3,,,,,,,,,,
2455,Zahra D'Agnostino,2456,latino,Whale University,159.0,2.105838507177255,5,,,,,,,,,,
2456,Edward Mader,2457,white,Cappybara Community College,168.0,2.143026532811419,4,,,,,,,,,,
2457,Matt Lin,2458,latino,Cranberry Lemon University,220.0,3.6264478108348888,7,,,,,,,,,,
2458,Rayid Adhikari,2459,latino,Cappybara Community College,111.0,1.1004397409468214,0,,,,,,,,,,
2459,Zahra Plagge,2460,latino,Mount Yo-yo College,90.0,1.7311708475738117,10,,,,,,,,,,
2460,Juan-Pablo Meinshausen,2461,white,Starfish University,183.0,3.736579410684637,6,,,,,,,,,,
2461,Allen Jacobs,2462,other,Cappybara Community College,75.0,1.8742620428547538,6,,,,,,,,,,
2462,Tom Ghani,2463,aa,Starfish University,172.0,3.6298526057326246,2,,,,,,,,,,
2463,Varoon Ghani,2464,other,Mount Yo-yo College,80.0,1.0588968101927088,9,,,,,,,,,,
2464,Nathan Vohra,2465,aa,Cappybara Community College,114.0,1.4845468881377815,0,,,,,,,,,,
2465,Kayla Leiby,2466,other,Whale University,152.0,3.3643493730769802,5,,,,,,,,,,
2466,Juan-Pablo Eneva,2467,aa,Starfish University,240,3.842906579213511,9,,,,,,,,,,
2467,Nathan Vohra,2468,latino,Institute of Banana Harvesting,70.0,1.8941859644417904,4,,,,,,,,,,
2468,Juan-Pablo Auerbach,2469,white,Whale University,123.0,1.746830107372766,9,,,,,,,,,,
2469,Sophia Rowe,2470,white,Starfish University,135.0,1.9311718867279004,0,,,,,,,,,,
2470,Paul McFowland,2471,latino,Cranberry Lemon University,164.0,3.5534031953953624,6,,,,,,,,,,
2471,Zahra D'Agnostino,2472,aa,Whale University,220.0,3.77627634693673,3,,,,,,,,,,
2472,Andrea Rowe,2473,other,Whale University,101.0,1.6171480030288452,9,,,,,,,,,,
2473,John Jacobs,2474,white,Cappybara Community College,92.0,2.018463383992241,10,,,,,,,,,,
2474,Andrea Meinshausen,2475,white,Aardvark University,151.0,2.6684529084239,0,,,,,,,,,,
2475,Jonathan Meinshausen,2476,latino,Whale University,199.0,2.9519219805632257,5,,,,,,,,,,
2476,Vidhur Alice,2477,white,Cappybara Community College,105.0,1.2294184081678479,0,,,,,,,,,,
2477,Rayid Velez,2478,white,Whale University,149.0,2.911822308857861,7,,,,,,,,,,
2478,Jonathan Meinshausen,2479,aa,Cappybara Community College,101.0,2.163690614116423,7,,,,,,,,,,
2479,Edward Bashyakarla,2480,aa,Institute of Banana Harvesting,85.0,1.2921498124913262,0,,,,,,,,,,
2480,Paul McFowland,2481,aa,Whale University,187.0,3.3764647420700333,7,,,,,,,,,,
2481,Varoon Gee,2482,latino,Whale University,194.0,2.6963548462478153,0,,,,,,,,,,
2482,Nick Alice,2483,latino,Whale University,196.0,3.4660228389112153,7,,,,,,,,,,
2483,Varoon Plagge,2484,other,Mount Yo-yo College,88.0,1.0508566837845,0,,,,,,,,,,
2484,Elena Adhikari,2485,latino,Aardvark University,159.0,2.3104073202227324,2,,,,,,,,,,
2485,Michelangelo Shah,2486,other,Institute of Banana Harvesting,60,1.1332152484757376,7,,,,,,,,,,
2486,Edward McFowland,2487,white,Cappybara Community College,147.0,2.7177279172837974,4,,,,,,,,,,
2487,Vidhur Rowe,2488,aa,Starfish University,240,3.591462460543669,3,,,,,,,,,,
2488,Rayid Velez,2489,white,Institute of Banana Harvesting,216.0,2.839090035694828,10,,,,,,,,,,
2489,Edward Auerbach,2490,other,Starfish University,230.0,3.5528931453210277,2,,,,,,,,,,
2490,Varoon Vohra,2491,aa,Starfish University,213.0,2.9803106754843727,8,,,,,,,,,,
2491,Tom Ghani,2492,white,Aardvark University,100.0,1.135015321754796,4,,,,,,,,,,
2492,Nathan Shah,2493,aa,Cranberry Lemon University,215.0,3.3058716423295516,8,,,,,,,,,,
2493,Sophia Jacobs,2494,white,Whale University,141.0,2.9213077156959617,4,,,,,,,,,,
2494,Matt Adhikari,2495,latino,Whale University,174.0,2.13889946772762,6,,,,,,,,,,
2495,Paul Eneva,2496,latino,Cranberry Lemon University,240,3.6612911066607614,0,,,,,,,,,,
2496,Nick Plagge,2497,aa,Aardvark University,60,1.011369874972187,2,,,,,,,,,,
2497,Elena Brown,2498,aa,Cranberry Lemon University,202.0,3.7348840185707903,10,,,,,,,,,,
2498,Michelangelo Gee,2499,other,Aardvark University,87.0,2.08653755783182,9,,,,,,,,,,
2499,Nathan Gee,2500,white,Cranberry Lemon University,202.0,3.042796398306344,6,,,,,,,,,,
2500,Tom Ashktorab,2501,other,Whale University,147.0,1.6506823776155193,10,,,,,,,,,,
2501,Jonathan Ghani,2502,other,Cappybara Community College,161.0,3.0351530582935666,9,,,,,,,,,,
2502,Juan-Pablo Leiby,2503,other,Cappybara Community College,162.0,2.1220645547135595,3,,,,,,,,,,
2503,Andrea D'Agnostino,2504,white,Mount Yo-yo College,85.0,1.2933130418619005,1,,,,,,,,,,
2504,John Brock,2505,other,Cranberry Lemon University,215.0,2.8944547113943813,10,,,,,,,,,,
2505,Rayid Su,2506,latino,Whale University,151.0,2.517160411381278,8,,,,,,,,,,
2506,Jonathan Auerbach,2507,other,Cappybara Community College,123.0,1.7936788069465237,4,,,,,,,,,,
2507,Elena Rowe,2508,other,Mount Yo-yo College,98.0,1.4345237120650156,6,,,,,,,,,,
2508,Sophia Jacobs,2509,latino,Starfish University,167.0,2.7852683875915116,2,,,,,,,,,,
2509,Michelangelo Velez,2510,other,Whale University,107.0,1.96540473990901,8,,,,,,,,,,
2510,Varoon Adhikari,2511,white,Mount Yo-yo College,97.0,1.9939708958648639,4,,,,,,,,,,
2511,Jonathan Vohra,2512,other,Institute of Banana Harvesting,112.0,2.177067742858369,8,,,,,,,,,,
2512,Nathan Gee,2513,white,Institute of Banana Harvesting,74.0,1.5123635451806678,4,,,,,,,,,,
2513,Zahra Auerbach,2514,aa,Whale University,147.0,2.8192539216498482,10,,,,,,,,,,
2514,Varoon Ghani,2515,other,Aardvark University,108.0,1.2049535804820763,2,,,,,,,,,,
2515,Nathan Brown,2516,aa,Cappybara Community College,114.0,1.9665128376712888,0,,,,,,,,,,
2516,Jonathan D'Agnostino,2517,white,Whale University,174.0,3.7286362637598485,8,,,,,,,,,,
2517,Elena Plagge,2518,other,Aardvark University,101.0,2.5241440211109722,6,,,,,,,,,,
2518,Sophia McFowland,2519,aa,Starfish University,212.0,2.7621966867663366,4,,,,,,,,,,
2519,Elena Gee,2520,other,Starfish University,207.0,2.6995919932721444,2,,,,,,,,,,
2520,Paul Vohra,2521,aa,Whale University,157.0,2.901629412593531,9,,,,,,,,,,
2521,Rayid Ghani,2522,aa,Whale University,148.0,2.835500355316838,5,,,,,,,,,,
2522,Sam Lin,2523,latino,Whale University,168.0,2.716351016007668,4,,,,,,,,,,
2523,Elena Su,2524,white,Cappybara Community College,148.0,2.1752439195503035,6,,,,,,,,,,
2524,Sophia Alice,2525,other,Whale University,164.0,1.9450628574604432,9,,,,,,,,,,
2525,Nick D'Agnostino,2526,latino,Aardvark University,157.0,2.3521300331236743,7,,,,,,,,,,
2526,Nick Auerbach,2527,aa,Whale University,208.0,2.9353325942595867,2,,,,,,,,,,
2527,Chris Leiby,2528,latino,Whale University,176.0,3.6521822035704816,4,,,,,,,,,,
2528,Juan-Pablo Brown,2529,other,Cappybara Community College,120.0,1.8432408754174867,8,,,,,,,,,,
2529,John Shah,2530,latino,Starfish University,194.0,2.7879526601996822,2,,,,,,,,,,
2530,Edward Leiby,2531,white,Cranberry Lemon University,206.0,3.787252244921902,6,,,,,,,,,,
2531,Nihar Brock,2532,other,Starfish University,202.0,3.387459583691019,10,,,,,,,,,,
2532,Nick Velez,2533,latino,Starfish University,161.0,3.452895012941484,1,,,,,,,,,,
2533,Michelangelo Leiby,2534,other,Starfish University,168.0,2.439864020385115,7,,,,,,,,,,
2534,Zahra Rowe,2535,aa,Whale University,166.0,2.2512101976219094,10,,,,,,,,,,
2535,Nihar Velez,2536,latino,Starfish University,173.0,2.1337796638075597,7,,,,,,,,,,
2536,Paul Mader,2537,white,Starfish University,187.0,2.5069192875756183,10,,,,,,,,,,
2537,Nihar Alice,2538,other,Starfish University,233.0,3.546224449392078,6,,,,,,,,,,
2538,Edward Mader,2539,white,Mount Yo-yo College,92.0,1.0560548758997155,10,,,,,,,,,,
2539,Sophia Brown,2540,other,Aardvark University,96.0,2.2681342032091076,2,,,,,,,,,,
2540,Paul Adhikari,2541,aa,Mount Yo-yo College,109.0,1.6018983559985922,1,,,,,,,,,,
2541,Kayla Ghani,2542,other,Aardvark University,150.0,1.8371667696285003,2,,,,,,,,,,
2542,Zahra Velez,2543,other,Cappybara Community College,95.0,1.926651434252288,2,,,,,,,,,,
2543,Tom Jacobs,2544,white,Starfish University,235.0,3.1833514921112376,1,,,,,,,,,,
2544,Nathan Brown,2545,latino,Mount Yo-yo College,90.0,1.6912913898242876,7,,,,,,,,,,
2545,Vidhur Leiby,2546,latino,Mount Yo-yo College,146.0,1.903003829505308,6,,,,,,,,,,
2546,Edward Gee,2547,white,Aardvark University,60,1.6834872463483435,10,,,,,,,,,,
2547,John Shah,2548,latino,Mount Yo-yo College,119.0,1.5564040468504314,1,,,,,,,,,,
2548,Matt Brock,2549,aa,Cranberry Lemon University,203.0,3.3703645234890356,7,,,,,,,,,,
2549,Michelangelo Eneva,2550,aa,Cranberry Lemon University,205.0,3.636117428003062,0,,,,,,,,,,
2550,Matt Rowe,2551,white,Whale University,191.0,2.9139258450196017,4,,,,,,,,,,
2551,Allen Su,2552,aa,Starfish University,228.0,3.1536347750225193,7,,,,,,,,,,
2552,Paul Gee,2553,aa,Institute of Banana Harvesting,60,1.4427890416283344,1,,,,,,,,,,
